"Source","Target","Weight"
"1411250252226356","663207437375899",5
"1411250252226356","672551223112464",2
"1411250252226356","679989572063157",3
"1411250252226356","680803102019220",1
"1411250252226356","680976501929128",3
"1411250252226356","702149357070105",3
"1411250252226356","709590982515016",1
"1411250252226356","731878915",5
"1411250252226356","779986108746891",1
"1411250252226356","789188915",1
"1411250252226356","7MarcoFidelR",2
"1411250252226356","815074572215335",1
"1411250252226356","857457007634023",2
"1411250252226356","861251553910166",1
"1411250252226356","939397909422636",1
"1411250252226356","988167428288467",1
"1411250252226356","ABCPRODEINCOL",8
"1411250252226356","ABCes",1
"1411250252226356","AEFYL",2
"1411250252226356","AFIJovenGT",1
"1411250252226356","AZTECAJALISCO",1
"1411250252226356","AbogadoporlaVida",1
"1411250252226356","AbogadosAntifem",7
"1411250252226356","ActualidadRT",1
"1411250252226356","AgustinLajeArrigoni",1
"1411250252226356","AlcaldiadeMed",1
"1411250252226356","AlejandroBermudezR",1
"1411250252226356","AlejoMunanteCongresista",2
"1411250252226356","Alerta.Celest",2
"1411250252226356","Aleteiaes",6
"1411250252226356","AmarCadaLatido",29
"1411250252226356","AmorTotalOF",1
"1411250252226356","AngelaHernandezAlvar",3
"1411250252226356","AngelusDomineA",1
"1411250252226356","AngelusDominiA",1
"1411250252226356","AnimeCatolicoX",1
"1411250252226356","AristeguiOnline",3
"1411250252226356","ArquidiocesisAcapulco",1
"1411250252226356","Artigazzz",1
"1411250252226356","ArturoZaldivarL",1
"1411250252226356","AserrinAserranMX",1
"1411250252226356","BabyTenderOficial",1
"1411250252226356","BadabunOficial",1
"1411250252226356","BebeencaminoOFC",1
"1411250252226356","BebesO8",1
"1411250252226356","BebesYMujer",3
"1411250252226356","BibliaCatolicaParaJovenes",1
"1411250252226356","BuenaDataOficial",1
"1411250252226356","BuenasNuevasLive",1
"1411250252226356","C.del.Espiritu.Santo",3
"1411250252226356","CCIMECC",1
"1411250252226356","CICMEXOFICIAL",1
"1411250252226356","CNDHmx",1
"1411250252226356","Canal1Col",1
"1411250252226356","Canal66tv",1
"1411250252226356","CanalTLV1",1
"1411250252226356","CanalTeleantioquia",1
"1411250252226356","CardenasRezaPorLaVida",3
"1411250252226356","CarlosHerediaProVida",34
"1411250252226356","CarlosLealMx",1
"1411250252226356","CarlosRamOficial",45
"1411250252226356","CatholicHrt",1
"1411250252226356","CatolicasPorLaVida",1
"1411250252226356","CentralInformativaTV",2
"1411250252226356","CentroCulturalCruzada",1
"1411250252226356","CerProvida",1
"1411250252226356","ChetumalDecanato8",1
"1411250252226356","ChiapasSinCensura",1
"1411250252226356","ChoiceFor2",2
"1411250252226356","ChooseLifeCo",10
"1411250252226356","CiroGomezLeyva",1
"1411250252226356","ClubChesterton",3
"1411250252226356","Coivihsac",2
"1411250252226356","ComunidadEducativaOficial",1
"1411250252226356","ComunidadPoetaCatolico",2
"1411250252226356","ConMisHijosNoTeMetasArgentinaOK",1
"1411250252226356","ConParticipacion",1
"1411250252226356","CongresoBCS",1
"1411250252226356","CongresoCDMX",1
"1411250252226356","CongresoGto",5
"1411250252226356","CongresoHidalgo",1
"1411250252226356","CongresoMich",2
"1411250252226356","CongresoQRoo",2
"1411250252226356","ConservadorCristiano",2
"1411250252226356","ContraculturaBo",1
"1411250252226356","CreciendoContigoMujer",7
"1411250252226356","Cristerofiat",2
"1411250252226356","CruzadaContraElAborto",2
"1411250252226356","CuiVzla",3
"1411250252226356","DecampModec",18
"1411250252226356","DerechaMexicana",10
"1411250252226356","DerechoparaVivirMX",1
"1411250252226356","DiloBienCDMX",1
"1411250252226356","DimensionVidaChs",1
"1411250252226356","DiputadosPAN",1
"1411250252226356","ELCUARTOPODERMX",2
"1411250252226356","EMPODERADASM",5
"1411250252226356","EPASI.ARGENTINA",1
"1411250252226356","EWTNnoticias",1
"1411250252226356","EcuadorProvidaEc",6
"1411250252226356","EduardoVerastegui",9
"1411250252226356","EhUniverso",1
"1411250252226356","ElAbrazoDelCieloArg",1
"1411250252226356","ElAmerican1",1
"1411250252226356","ElDiarioMEX",1
"1411250252226356","ElMundodeOrizaba",1
"1411250252226356","ElPescaditoOpresor",2
"1411250252226356","ElUniversalOnline",2
"1411250252226356","ElUniversalQueretaro",1
"1411250252226356","Emanuel7.C8",1
"1411250252226356","EmausRadio",3
"1411250252226356","EnemigoNecesario",1
"1411250252226356","EnriqueOgazD",1
"1411250252226356","EsLaHoraDeOpinar",1
"1411250252226356","EscritorRubenTapia",14
"1411250252226356","EsenciaDelConocimientoLGE",2
"1411250252226356","EstefaniaRodSan",1
"1411250252226356","FEEenLinea",1
"1411250252226356","FNFQRO",2
"1411250252226356","FamiliasFuertesUnidas",1
"1411250252226356","FamiliasMisionerasDeCristo",1
"1411250252226356","FocusFilmsMexico",1
"1411250252226356","FrankPeriodista",2
"1411250252226356","FrenteCeleste",17
"1411250252226356","FrenteNacionalPorLaFamiliaOficial",20
"1411250252226356","FrenteNacionalPorLaFamiliaZacatecas",3
"1411250252226356","FrenteNacionalxlaFamiliaXalapa",1
"1411250252226356","FrentexlaFamiliaPuebla",1
"1411250252226356","FrentexlaFamiliaTlax",1
"1411250252226356","Gary.Lee.2013",1
"1411250252226356","GenderStudiess",1
"1411250252226356","GodSciencesite",1
"1411250252226356","Grovision",3
"1411250252226356","HERNANREYESDEALVEAR",1
"1411250252226356","HazteSentirMx",1
"1411250252226356","HnoAxel",6
"1411250252226356","HnoAxel2",7
"1411250252226356","ICMnoticias",1
"1411250252226356","InformeProVida",3
"1411250252226356","Intimidad.con.Dios.Santidad",1
"1411250252226356","IturbidenseProVida",26
"1411250252226356","JCarlosValerio",1
"1411250252226356","JUVI.AC",22
"1411250252226356","JoanneRodriguezVeve",1
"1411250252226356","JonathanSilva1033",1
"1411250252226356","JoseaSosa24",1
"1411250252226356","JovenProvidaMx",5
"1411250252226356","JovenesProvidaMich",6
"1411250252226356","JuanaDeArcoXXI",1
"1411250252226356","JuventudCatholic",1
"1411250252226356","KontraReingenieriaSocial",2
"1411250252226356","LACONTRATELEVISION",2
"1411250252226356","LAPCulturadeVida",10
"1411250252226356","LFCamachoVaca",1
"1411250252226356","LaCoalicionSumAS",1
"1411250252226356","LaFeCatolica",1
"1411250252226356","LaFilosofiaRedPill",1
"1411250252226356","LaGranEpoca",1
"1411250252226356","LaOlaCelesteArgentinaOficial",1
"1411250252226356","LaVidaPorDelanteMx",4
"1411250252226356","Lamujerdelaolaceleste",1
"1411250252226356","LasParejasReales",46
"1411250252226356","LatinoamericaUnidaPorLaFamiliaNatural",8
"1411250252226356","LibertarioAlex",1
"1411250252226356","Lucycordova41",3
"1411250252226356","MUNISON2020",1
"1411250252226356","MVSNoticiasPue",3
"1411250252226356","MachoHeteropatriarcalAntiprogresista",1
"1411250252226356","MahmeMX",1
"1411250252226356","MarchaPorLaVidaCordoba",8
"1411250252226356","MarchaxlaVidaArgentina",2
"1411250252226356","MareaVerdeQuintanaRoo",1
"1411250252226356","MargaritaRestrepoCD",1
"1411250252226356","MarinadelpilarBc",1
"1411250252226356","MasValores.SN",6
"1411250252226356","MemesInspiradosporDios",1
"1411250252226356","MendezFierrosNoticiasMexicali",1
"1411250252226356","MexicoMFC",1
"1411250252226356","MiBebeOFC",1
"1411250252226356","MiaIsabellaOM",1
"1411250252226356","Mons.Jose.Ignacio.Munilla",1
"1411250252226356","MonsRamonCastro",1
"1411250252226356","MoraCastanoApologetica",20
"1411250252226356","Mov.LazosdeAmorMariano",6
"1411250252226356","MovimientoCelesteMX",1
"1411250252226356","NDemocracia",2
"1411250252226356","NadieMenos.org",18
"1411250252226356","NadieMenosColombia",25
"1411250252226356","NasDailySpanish",1
"1411250252226356","NewbornBaby.BoBo",1
"1411250252226356","NewsnerEspanol",4
"1411250252226356","NinasNoMadres",1
"1411250252226356","NoticiasCaracol",1
"1411250252226356","NowThisNews",1
"1411250252226356","NuestraEscuelaMRPJUANXXIII",6
"1411250252226356","ObeliscoTV",1
"1411250252226356","OlaCelesteGuanajuato",2
"1411250252226356","OlaCelesteSanJuanArgentinaOficial",1
"1411250252226356","OmniaInCharitateNituntur",1
"1411250252226356","OnlineDesafio",3
"1411250252226356","PDVCancunChetumal",1
"1411250252226356","PadreGuillermoSerraLC",1
"1411250252226356","PadreLuisToro",1
"1411250252226356","PadreSam",2
"1411250252226356","PalomaAmezquita",28
"1411250252226356","ParroquiadeSantaAnaNaucalpan",1
"1411250252226356","PartidoCelesteLaMatanza",2
"1411250252226356","PasosPorlaVida",10
"1411250252226356","PasosVidaMich",10
"1411250252226356","PastorEniorJosue",1
"1411250252226356","PastorRios",1
"1411250252226356","PbroRilodiEvangeliza",1
"1411250252226356","PoderFamilia",1
"1411250252226356","PrelaturaMoyobamba",1
"1411250252226356","ProLifeArmyMx",9
"1411250252226356","ProdeinProvidaCol",36
"1411250252226356","Provida.G",1
"1411250252226356","PureProvida",10
"1411250252226356","QroVida",14
"1411250252226356","QuitenosProvida",1
"1411250252226356","RCCESMexico",3
"1411250252226356","RTSEcuador",1
"1411250252226356","RadioGuadalupeDallas",1
"1411250252226356","RafaelLopezAliagaOficial",1
"1411250252226356","RazonMasFe2",12
"1411250252226356","RealpolitikTel",1
"1411250252226356","RedCiudXFamilia",1
"1411250252226356","RedDePersonasAFavorDeLaVida",1
"1411250252226356","RedLopezDiaz",2
"1411250252226356","Reflexionescatolicasparaelalma",1
"1411250252226356","RescatandoPrincipios",1
"1411250252226356","RevistaMexicoVIVE",21
"1411250252226356","RevistaSemana",1
"1411250252226356","RodolfoRojasInternacional",2
"1411250252226356","RoxanaDuchenn",4
"1411250252226356","S2VBolivia",4
"1411250252226356","SCJNMexico",1
"1411250252226356","SLGPROVIDA2",26
"1411250252226356","SantiagoMatiasAlofokeMusic",1
"1411250252226356","SaveTinyHumans",6
"1411250252226356","SecretariadeGobernacion",1
"1411250252226356","SenadoMexico",1
"1411250252226356","SiALaVidaAmericaLatina",19
"1411250252226356","SiPodemosPeru",1
"1411250252226356","Siete24.mx",1
"1411250252226356","SomosLaGeneracionProvida",80
"1411250252226356","SomosTodoVida",3
"1411250252226356","SusanaDeLaR",1
"1411250252226356","TheRealMayraRodriguez",7
"1411250252226356","UnaChicaVocacionada163",1
"1411250252226356","UnidadOaxVidayFamilia",1
"1411250252226356","UnidosPorLaVida",16
"1411250252226356","Unjovenprovida.net",3
"1411250252226356","UrarakaFeminista",1
"1411250252226356","VIFAC",4
"1411250252226356","VOXEspana",1
"1411250252226356","VanguardiaSocialcristianaPE",2
"1411250252226356","VanguardiasocialcristianaPE",2
"1411250252226356","Velez.Paco",7
"1411250252226356","ViaMendoza.com.ar",1
"1411250252226356","VictorPacillasOficial",1
"1411250252226356","VifacMexico",2
"1411250252226356","Viva.Xto.Rey.mx",2
"1411250252226356","Walter.ilustra",3
"1411250252226356","abbyjohnsonprolife",1
"1411250252226356","aciprensa",2
"1411250252226356","adalbertoogando ",1
"1411250252226356","adriana.leiva.10",1
"1411250252226356","agora.formacionhumanidades",4
"1411250252226356","ajplusespanol",1
"1411250252226356","alejandroordonezm",1
"1411250252226356","alexanderachaoficial",1
"1411250252226356","amaresconferencias",1
"1411250252226356","amparito.medina",3
"1411250252226356","andy.hernandez.5895834",1
"1411250252226356","angelamrobledo",1
"1411250252226356","antifeministwarrior",2
"1411250252226356","antifemprensa",2
"1411250252226356","ap.lalutte",1
"1411250252226356","argentinaesprovida",1
"1411250252226356","ariasmoraricardo",1
"1411250252226356","ariel.follonier",1
"1411250252226356","arquidiocesisdemonterrey",4
"1411250252226356","arquidiocesisdgo",1
"1411250252226356","arquidiocesisgye",2
"1411250252226356","arquidiocesismx",2
"1411250252226356","arturomorenoMX",4
"1411250252226356","asociacionisabella",2
"1411250252226356","aztecachiapas",1
"1411250252226356","bbmundo",1
"1411250252226356","bennyjohnson",1
"1411250252226356","bpas1968",1
"1411250252226356","brenda.delriodepetarra",2
"1411250252226356","bykennychavez",7
"1411250252226356","camaradediputados",1
"1411250252226356","campusanomedina",1
"1411250252226356","cardsandoval",1
"1411250252226356","carladiazlealcounseling",1
"1411250252226356","carlos.carrizo.9",2
"1411250252226356","catolickclick",1
"1411250252226356","catolicocristodice",1
"1411250252226356","catolicodefiendetufe2.0",2
"1411250252226356","catolikidsoficial",1
"1411250252226356","centropsic.kairos",1
"1411250252226356","cepcom.mexico",1
"1411250252226356","changoonga",2
